Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.199,0.0467886,0.413758,0.688977,0.368625,0.301438,-0.765588,-0.868681,-0.032707,
0.2,0.0573006,0.427886,0.653451,0.100515,0.301019,-0.853439,-0.533306,-0.0513762,
0.201,0.0730421,0.416856,0.616469,-0.0956834,0.340281,-0.909501,-0.226598,-0.0640435,
0.202,0.0598321,0.372801,0.574792,-0.228233,0.37078,-0.971458,0.0231206,-0.0558238,
0.203,0.0401955,0.32254,0.53206,-0.384824,0.197096,-0.9697,0.194708,-0.045243,
0.204,0.0272208,0.266579,0.497097,-0.483469,-0.0355978,-0.941849,0.313077,-0.0419163,
0.205,0.0477204,0.214626,0.452644,-0.534064,-0.135738,-0.98078,0.352656,-0.0469798,
0.206,0.0947442,0.156606,0.413688,-0.62275,-0.0392885,-1.00368,0.347345,-0.071257,
0.207,0.159227,0.105866,0.379634,-0.688791,0.0904047,-0.997411,0.335243,-0.101937,
0.208,0.196342,0.0816623,0.346398,-0.730327,0.20011,-0.979248,0.357037,-0.120124,
0.209,0.146438,0.0762624,0.315422,-0.787746,0.222854,-0.971265,0.370959,-0.152853,
0.21,0.0580721,0.0729279,0.273762,-0.830523,0.140635,-0.955549,0.310623,-0.197783,
0.211,0.0209101,0.0643029,0.229504,-0.859379,0.165603,-0.923114,0.238514,-0.230807,
0.212,0.0551058,0.0469315,0.195309,-0.901263,0.235183,-0.918075,0.161829,-0.225583,
0.213,0.095208,0.0398792,0.158637,-0.906292,0.249708,-0.883987,0.0790425,-0.183832,
0.214,0.119469,0.0609036,0.135629,-0.89131,0.200289,-0.846149,0.0838528,-0.112326,
0.215,0.0193053,0.0683769,0.11529,-0.888009,0.10959,-0.804442,0.133663,-0.0632293,
0.216,-0.145411,0.0747221,0.0859985,-0.90234,0.0740424,-0.72833,0.191366,-0.0558038,
0.217,-0.206999,0.0771901,0.0640393,-0.940683,0.0905416,-0.608832,0.222775,-0.0751135,
0.218,-0.146546,0.057858,0.0300939,-0.961555,0.0999809,-0.505209,0.221324,-0.127182,
0.219,-0.0437671,-0.00348259,-0.014665,-0.9251,0.0529103,-0.452836,0.328295,-0.151006,
0.22,0.0131198,-0.0728513,-0.058486,-0.84991,0.0290839,-0.430747,0.49938,-0.0985113,
0.221,0.0129598,-0.110963,-0.0954964,-0.775736,-0.0758495,-0.412108,0.556209,-0.00475984,
0.222,-0.0831218,-0.108306,-0.14264,-0.706374,-0.217866,-0.344733,0.547991,0.0961055,
0.223,-0.26313,-0.0917637,-0.186083,-0.63445,-0.312623,-0.26982,0.60554,0.147657,
0.224,-0.336694,-0.102334,-0.233754,-0.528134,-0.356548,-0.217286,0.847359,0.113019,
