Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.24,-0.0436175,0.0618305,-0.0341155,-0.203979,0.156462,0.0678818,0.0322542,-0.151505,
0.241,-0.0581262,0.0669263,-0.0396205,-0.186623,0.170468,0.0401366,0.0592171,-0.144566,
0.242,-0.0152094,0.0725604,-0.047747,-0.174361,0.177999,0.0161053,0.0762499,-0.136143,
0.243,0.0243876,0.0637057,-0.0537994,-0.165818,0.179124,-0.00596106,0.0937801,-0.129313,
0.244,0.0210964,0.0544648,-0.054456,-0.161191,0.176784,-0.0169473,0.0945798,-0.112539,
0.245,-0.0814795,0.0633712,-0.0646134,-0.210922,0.200474,-0.0409758,0.122742,-0.100769,
0.246,-0.10786,0.04743,-0.0708076,-0.183691,0.187516,-0.0625791,0.143045,-0.0877136,
0.247,-0.141304,0.0463305,-0.0742224,-0.152654,0.17208,-0.0698608,0.167708,-0.0729283,
0.248,-0.180508,0.048095,-0.078026,-0.115703,0.155293,-0.0774892,0.206508,-0.0560482,
0.249,-0.16122,0.0296136,-0.0835265,-0.0710822,0.141688,-0.0903044,0.247187,-0.0360735,
0.25,-0.135581,0.000917767,-0.0911261,-0.0230269,0.124513,-0.103926,0.283405,-0.0128817,
0.251,-0.14929,-0.0044442,-0.0954824,0.0183941,0.100824,-0.118818,0.313982,0.0171352,
0.252,-0.186814,-0.00383875,-0.0983951,0.0601371,0.0745217,-0.131118,0.340761,0.0478132,
0.253,-0.22181,0.00261052,-0.0907988,0.105347,0.0560853,-0.135385,0.362533,0.0794941,
