Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,Comp Ch 1,Comp Ch 2,Comp Ch 3,Comp Ch 4,Comp Ch 5,Comp Ch 6,Comp Ch 7,Comp Ch 8,Comp Ch 9,Comp Ch 10,Comp Ch 11,Comp Ch 12,Comp Ch 13,Comp Ch 14,Comp Ch 15,Comp Ch 16,mark
0.374,-0.0259052,-0.0459204,-0.225257,0.0259439,0.0390738,0.0242324,-0.0741753,-0.00690333,-0.0250886,-0.0667096,-0.223094,0.0369199,0.0370806,0.0192282,-0.0681788,-0.00782853,-0.0141246,-0.0412103,-0.0672424,0.000322379,0.0677372,0.000930462,-0.0447037,0.00168059,
0.375,-0.0147286,-0.0410509,-0.231005,0.0269948,0.165982,0.0285425,-0.0365636,-0.00114893,-0.0164614,-0.0657388,-0.230112,0.0330897,0.157639,0.0221186,-0.0325709,-0.00300186,-0.00914646,-0.0408614,-0.0634128,-0.00233335,0.187217,0.00376131,-0.00734856,0.00380099,
0.376,0.000919332,-0.0350249,-0.229982,0.0313782,0.169576,0.0249554,0.00746443,-0.00024966,0.000174668,-0.0593059,-0.232042,0.0288349,0.154478,0.0147668,0.00649738,-0.00351142,0.0046517,-0.0340617,-0.0552725,-0.0073891,0.191416,-0.00576284,0.032043,0.00123249,
0.377,0.0117919,-0.0245002,-0.241496,0.0315041,0.11147,0.045761,0.0353787,0.00283768,0.0125259,-0.0446394,-0.247176,0.0219529,0.0983755,0.031468,0.0271526,-0.00143425,0.0128504,-0.0204461,-0.0621165,-0.0136438,0.132344,0.0106307,0.0536695,0.000897723,
0.378,0.0163382,-0.0151407,-0.261527,0.0357477,-0.0156269,0.0455903,0.022235,0.00495178,0.0154919,-0.0292256,-0.269393,0.0247666,-0.0205308,0.0301163,0.00788985,0.0006821,0.0123391,-0.00510964,-0.0769159,-0.0117681,0.0215175,0.00794509,0.0336641,0.000856919,
0.379,0.02036,-0.0125277,-0.268814,0.0371186,-0.139427,0.0259164,-0.00209128,0.00124922,0.01496,-0.0198906,-0.276971,0.0284605,-0.137043,0.0150951,-0.0182026,-0.00196418,0.00735859,0.00291155,-0.0789309,-0.00803931,-0.0987312,-0.00774582,0.00769141,-0.00374144,
0.38,0.0175243,-0.0185786,-0.245857,0.0395366,-0.201887,0.0207734,-0.0138787,-0.00671864,0.00834876,-0.0186728,-0.254062,0.0324265,-0.197836,0.0181125,-0.0283614,-0.00837097,-0.00343033,0.00350671,-0.0511317,-0.00511334,-0.152135,-0.00500249,-0.00425436,-0.0124029,
0.381,0.00739355,-0.0256583,-0.23098,0.047078,-0.170509,0.0303147,-0.0317613,-0.0218319,-0.00107287,-0.017893,-0.240551,0.0386296,-0.16715,0.0336203,-0.0440502,-0.0221245,-0.0174556,0.00286497,-0.0347737,0.000610332,-0.125157,0.00970563,-0.0207986,-0.0274674,
0.382,-0.0188464,-0.0300109,-0.233049,0.0440791,-0.127222,0.0439167,-0.0419756,-0.0209987,-0.0226828,-0.0148936,-0.243754,0.034111,-0.120615,0.0489017,-0.0517789,-0.0201251,-0.043996,0.00458578,-0.0354026,-0.00500963,-0.0732582,0.025858,-0.0311153,-0.0278328,
0.383,-0.0268373,-0.0248796,-0.222007,0.0362642,-0.105184,0.0622996,-0.0369817,-0.00571456,-0.0259186,-0.00476748,-0.231817,0.0292369,-0.0888305,0.0677841,-0.0428463,-0.00399926,-0.0519098,0.0132579,-0.0230108,-0.0106866,-0.0439141,0.0439462,-0.0240472,-0.0123919,
0.384,-0.00343005,-0.0201131,-0.225913,0.0371117,-0.0973705,0.0541604,-0.0316687,0.0374802,-0.00146915,0.00115956,-0.233634,0.0377931,-0.0721821,0.0624445,-0.031373,0.0399839,-0.0330557,0.017194,-0.0242585,-0.00332105,-0.0243448,0.0402161,-0.0155927,0.0292507,
0.385,0.0135423,-0.0206529,-0.22985,0.0376135,-0.0883887,0.0210963,-0.0360363,0.0972588,0.0136077,-0.00171075,-0.235123,0.0459031,-0.0654041,0.034639,-0.0282791,0.0999404,-0.0228645,0.0128401,-0.027144,0.00384065,-0.0188143,0.0119597,-0.01525,0.0890762,
0.386,0.0283727,-0.0129988,-0.224501,0.0356784,-0.0777433,-0.00695307,-0.0501136,0.0999307,0.0285697,0.00145974,-0.228249,0.0470673,-0.0689362,0.00994306,-0.0362995,0.101676,-0.0138805,0.0133887,-0.0213512,0.00380853,-0.0220178,-0.0106172,-0.0262952,0.0885917,
0.387,0.0376894,-0.00755443,-0.209005,0.0330685,-0.0671502,-0.0134301,-0.0773796,0.069643,0.0416795,0.00088236,-0.21229,0.0432201,-0.0741874,0.000664803,-0.0612546,0.070832,-0.0059866,0.0112841,-0.00824297,-0.000926338,-0.0278672,-0.0197365,-0.0546032,0.0578116,
0.388,0.049968,-0.00830705,-0.189798,0.0298933,-0.0425033,-0.0040944,-0.0789086,0.0685872,0.0580499,-0.00690125,-0.192644,0.0383733,-0.0564993,0.00236492,-0.063847,0.0691797,0.00441244,0.000467312,0.00921464,-0.00692047,-0.011836,-0.0157796,-0.0599938,0.0538955,
0.389,0.0689398,-0.0143875,-0.178836,0.0319154,-0.0208248,0.00886312,-0.0483051,0.0502013,0.0766547,-0.0204879,-0.18047,0.0411748,-0.033444,0.00867776,-0.0363899,0.0485245,0.0173064,-0.0147748,0.0174417,-0.00477385,0.0104249,-0.00851538,-0.0361216,0.0327204,
0.39,0.0864201,-0.0136629,-0.176437,0.0426428,-0.0224302,0.0312032,-0.00372558,0.0269479,0.0888264,-0.0267752,-0.176569,0.0534856,-0.0342382,0.029142,0.00444245,0.0236772,0.0238065,-0.0243102,0.0186658,0.00654977,0.00667561,0.0139882,0.00216087,0.00540236,
0.391,0.0989065,-0.00919947,-0.187047,0.0473054,-0.0419506,0.0713422,0.0482614,-0.00951645,0.0957307,-0.0276576,-0.186919,0.0564583,-0.0594802,0.0694999,0.0524282,-0.0119186,0.0244786,-0.0270925,0.00335903,0.00929266,-0.0201664,0.0561397,0.0468526,-0.0319581,
0.392,0.0991678,-0.00579817,-0.198797,0.0495228,-0.0483862,0.0832314,0.0664939,-0.0612912,0.0946228,-0.0265785,-0.200141,0.0525851,-0.0741751,0.0782496,0.0650719,-0.0603913,0.0182113,-0.0292168,-0.0124338,0.00478733,-0.0382861,0.066803,0.0571138,-0.0833784,
0.393,0.100213,-0.00404524,-0.182315,0.0616443,-0.0356782,0.0621425,0.063255,-0.0790333,0.09821,-0.0235896,-0.18594,0.0572,-0.0629624,0.0506653,0.0548802,-0.0743831,0.0150716,-0.0283732,-0.00429495,0.00974598,-0.0298961,0.0419503,0.0446381,-0.100363,
0.394,0.106863,0.00477833,-0.160719,0.0729668,-0.0207418,0.00997147,0.0727007,-0.0630179,0.10658,-0.0107554,-0.166388,0.063676,-0.0381562,-0.00646669,0.0573261,-0.0572744,0.018814,-0.018459,0.013123,0.0160615,-0.00861439,-0.0133485,0.0447985,-0.0865269,
0.395,0.110468,0.0196197,-0.151145,0.0721473,-0.00755228,-0.0501155,0.0979333,-0.0357457,0.108,0.00932361,-0.157295,0.0623779,-0.00920464,-0.0649907,0.0774257,-0.0313553,0.013311,-0.000729306,0.0150193,0.0158686,0.0163679,-0.0685163,0.0639686,-0.064801,
0.396,0.101477,0.0232198,-0.146292,0.075726,0.00189887,-0.0668957,0.097555,-0.0195478,0.0954059,0.0185972,-0.151649,0.0677382,0.0113179,-0.074147,0.0759027,-0.0161437,-0.00342551,0.00608743,0.0191483,0.0217171,0.033775,-0.0758778,0.0601735,-0.0535433,
0.397,0.100108,0.0142649,-0.137704,0.0844596,0.00592349,-0.0504482,0.0743751,-0.0130229,0.0941337,0.0161566,-0.142967,0.0768069,0.017081,-0.0499977,0.0568653,-0.00872373,-0.0114727,0.00128633,0.0196723,0.0327989,0.0348203,-0.0480872,0.0417179,-0.0518209,
0.398,0.103172,0.012989,-0.140093,0.0798216,-0.001138,-0.0154184,0.049439,-0.00567322,0.102076,0.0220163,-0.146998,0.0707381,0.00787415,-0.0110555,0.0392311,-0.000703441,-0.00744019,0.00529267,0.014542,0.0279541,0.0228142,-0.00726618,0.0220224,-0.0487067,
0.399,0.110716,0.015506,-0.145492,0.057301,-0.0134385,-0.021357,0.00547898,-0.00121493,0.11568,0.0303901,-0.153923,0.0487748,-0.00206958,-0.0157833,0.00228698,0.00115216,-1.26e-05,0.01149,-0.00115132,0.00907513,0.00789387,-0.00824969,-0.0130023,-0.0539783,
0.4,0.115649,0.0219764,-0.177473,0.042929,-0.0258854,-0.0186144,-0.0063174,0.0106348,0.123234,0.0399082,-0.18527,0.0398113,-0.00683986,-0.00992131,-0.00306186,0.00747947,0.00376747,0.019781,-0.0337157,0.0020974,0.000840758,-8.45e-05,-0.0199333,-0.0537985,
0.401,0.124642,0.0381698,-0.168962,0.0356886,-0.0241721,0.0291383,-0.00800842,0.0677167,0.130816,0.0559791,-0.173097,0.0405458,7.41e-05,0.0421739,0.00141896,0.0594463,0.0062075,0.0341178,-0.0305411,0.00698178,0.00292867,0.0555814,-0.0127267,-0.0102705,
0.402,0.130648,0.046297,-0.163834,0.0311014,-0.0166388,0.0444031,-0.00451836,0.146967,0.134709,0.0613949,-0.164971,0.0420098,0.00264266,0.0583249,0.012033,0.136102,0.00646747,0.038934,-0.0244089,0.0112008,0.00344275,0.0744454,-0.00294855,0.0592876,
0.403,0.128326,0.0530603,-0.162309,0.03379,0.00151968,0.0371917,-0.00226173,0.194993,0.133122,0.0642147,-0.162302,0.0465005,0.00757582,0.0478191,0.0209574,0.184243,0.00105383,0.0406574,-0.0305382,0.0209346,0.00386471,0.0674278,0.0089695,0.0980436,
0.404,0.125901,0.056451,-0.158176,0.0448344,0.0145089,0.0156245,-0.000379201,0.196515,0.133825,0.062642,-0.15822,0.0565286,0.00822832,0.0202716,0.0256166,0.18726,-0.00157401,0.0390948,-0.0296584,0.0345128,0.00273151,0.0429878,0.0137072,0.0939844,
0.405,0.136127,0.0547666,-0.153895,0.042423,0.024347,-0.0301781,0.00187235,0.174191,0.145432,0.0548446,-0.15381,0.053294,0.0137528,-0.0311291,0.0244758,0.165879,0.00765701,0.0309511,-0.033578,0.0375406,0.00434594,-0.00502212,0.0154358,0.0626871,
0.406,0.142961,0.0515434,-0.141671,0.0277147,0.0285465,-0.0652823,0.000170008,0.120127,0.14892,0.0449413,-0.140671,0.0393295,0.0191763,-0.068886,0.0146422,0.111864,0.00847717,0.0216327,-0.0251047,0.0279713,0.00831368,-0.0394217,0.00663258,0.00112607,
0.407,0.143939,0.047009,-0.116984,0.0145716,0.0320982,-0.0703019,0.00145095,0.031353,0.144243,0.0346392,-0.115513,0.0261125,0.0216726,-0.074793,0.00705673,0.0253733,0.00294416,0.0117171,-0.00785672,0.0218529,0.00762933,-0.0419881,0.0015055,-0.095243,
0.408,0.157536,0.0413719,-0.0902239,0.00855192,0.0428441,-0.044377,-0.0010863,-0.0674417,0.154579,0.025833,-0.0902945,0.01603,0.0257124,-0.0504435,-0.0025737,-0.0660123,0.0116547,0.00400486,0.0111275,0.0170172,0.0104646,-0.0143432,-0.00637185,-0.193328,
0.409,0.166256,0.034114,-0.0710768,-0.00545265,0.0483518,-0.0394702,-0.00830906,-0.0868501,0.163836,0.0186491,-0.0744367,-0.00555729,0.0243032,-0.0482881,-0.0154393,-0.0745074,0.0215091,-0.00226619,0.019315,0.00315053,0.00649873,-0.00876738,-0.0172181,-0.210809,
0.41,0.179862,0.0255138,-0.0657044,-0.0155901,0.0372424,-0.0604996,-0.00320978,0.0275223,0.179596,0.0126547,-0.0722345,-0.0222567,0.0147258,-0.0702186,-0.016241,0.0475905,0.0370863,-0.00665691,0.0139347,-0.0073773,-0.00410597,-0.0276341,-0.0159012,-0.0955034,
0.411,0.186879,0.0144079,-0.0622887,-0.0215975,0.0211108,-0.0696706,0.0067949,0.205863,0.186562,0.00547828,-0.0702457,-0.0306182,0.0103419,-0.0768018,-0.0127966,0.225607,0.0460299,-0.0125534,0.00823415,-0.00762158,-0.0104651,-0.0307682,-0.0109531,0.074973,
0.412,0.193066,0.00477851,-0.0619715,-0.0218651,0.00787612,-0.0614397,0.00605857,0.406538,0.190202,0.00053177,-0.0699925,-0.0298712,0.0111279,-0.0648093,-0.0178714,0.420859,0.051097,-0.0157191,-0.000194435,0.000128231,-0.0106007,-0.0161804,-0.0138148,0.263579,
0.413,0.206922,0.003589,-0.0706672,-0.0313507,0.0149626,-0.0269325,-0.00463764,0.568625,0.202137,0.0047699,-0.0784711,-0.0384997,0.0255806,-0.0280129,-0.0272355,0.576675,0.066297,-0.0102806,-0.0167393,-0.000147227,0.0024859,0.0239827,-0.0220414,0.41468,
0.414,0.212329,0.00684787,-0.0742636,-0.0444396,0.0288677,-0.0132931,-0.0124868,0.604491,0.20916,0.0138836,-0.0817737,-0.0524191,0.0391699,-0.0142067,-0.0282278,0.60654,0.0762974,0.000571356,-0.0296258,-0.00632224,0.0153448,0.0398551,-0.020871,0.439551,
0.415,0.200425,0.00469984,-0.0592212,-0.0520076,0.0350617,-0.0368786,-0.0128526,0.548813,0.202315,0.0170957,-0.0659162,-0.0608322,0.0448007,-0.0369077,-0.0200756,0.544285,0.073916,0.00482328,-0.0225407,-0.0062739,0.020159,0.0202718,-0.0118697,0.377435,
0.416,0.170101,-0.00704859,-0.0367166,-0.0589907,0.0373794,-0.0512316,-0.0159743,0.247366,0.177123,0.00895716,-0.0415746,-0.0658624,0.0523571,-0.0479072,-0.016464,0.233897,0.0530112,-0.00180361,-0.0084524,-0.00306101,0.0271297,0.0107199,-0.00626199,0.0650962,
0.417,0.146788,-0.0163374,-0.0107812,-0.0632688,0.0349123,-0.0815782,-0.0200227,-0.220099,0.15599,0.000575134,-0.0125982,-0.0646082,0.0575604,-0.0751501,-0.0153295,-0.23653,0.0373459,-0.00941322,0.0108839,0.0065903,0.0318735,-0.0140402,-0.00451587,-0.399633,
0.418,0.124707,-0.0227123,0.0164907,-0.0715389,0.0191231,-0.107708,-0.021287,-0.511938,0.133141,-0.00785295,0.0177951,-0.0666027,0.043062,-0.100326,-0.0109041,-0.519375,0.0196493,-0.0169836,0.0305267,0.0129933,0.0170265,-0.0384962,0.00170848,-0.679691,
0.419,0.0840035,-0.0215544,0.0113934,-0.0845745,0.00120132,-0.102311,-0.0102169,-0.558377,0.0922626,-0.0106715,0.0143348,-0.0760928,0.0162965,-0.0965267,0.0067466,-0.551823,-0.0150298,-0.019515,0.0166417,0.011636,-0.0098934,-0.033244,0.0197917,-0.701765,
0.42,0.0601638,-0.0160341,-0.015869,-0.102289,0.00639348,-0.0917283,-0.00207348,-0.258191,0.0716701,-0.00989628,-0.0123802,-0.0938217,0.0080138,-0.0887714,0.0195478,-0.238662,-0.0300561,-0.0188093,-0.0210573,0.00206714,-0.0182001,-0.0256618,0.034206,-0.380545,
0.421,0.0581221,-0.00963106,-0.0485048,-0.113224,0.0272055,-0.0887859,-0.00573278,0.152501,0.0734456,-0.00845461,-0.0448051,-0.106007,0.0195027,-0.0872709,0.0157771,0.177849,-0.021778,-0.0176598,-0.0645574,-0.00262142,-0.00682744,-0.023941,0.030873,0.0500764,
0.422,0.0585612,-0.00251926,-0.0564096,-0.11394,0.0414533,-0.0825052,-0.0138612,0.501057,0.0737662,-0.00660598,-0.0523325,-0.106971,0.0321771,-0.08084,0.00257457,0.527126,-0.0159102,-0.0166862,-0.0832755,0.00386182,0.00619225,-0.0186054,0.0190085,0.414735,
0.423,0.0490651,0.0023094,-0.0195165,-0.119981,0.0456559,-0.0776269,-0.0186814,0.87083,0.0594133,-0.00727609,-0.0154184,-0.112578,0.037923,-0.0769961,-0.00980197,0.892931,-0.0237819,-0.0183114,-0.0578043,0.00463049,0.0117326,-0.015879,0.00720076,0.797978,
0.424,0.0381532,0.00371225,0.0245076,-0.12202,0.0482406,-0.0732654,-0.0220211,1.08254,0.0423182,-0.0105615,0.027355,-0.115563,0.0380258,-0.0765201,-0.0202022,1.08789,-0.0356139,-0.0229046,-0.0263635,0.00789466,0.0126254,-0.0176209,-0.00225397,1.01677,
0.425,0.0296393,0.0099443,0.0580117,-0.125516,0.0486869,-0.0700711,-0.0240501,1.0234,0.0297906,-0.00669348,0.059007,-0.12332,0.0311092,-0.0785014,-0.027626,1.00277,-0.0420012,-0.0208642,-0.00595143,0.00483751,0.00544519,-0.0221522,-0.00881573,0.952218,
0.426,0.023957,0.0231155,0.0828716,-0.140826,0.0451475,-0.0714286,-0.0235082,0.757991,0.022625,0.00701219,0.0819298,-0.144958,0.0224915,-0.0828901,-0.0318847,0.716013,-0.0443186,-0.00848385,0.00568192,-0.0122045,-0.00203566,-0.0299943,-0.0126215,0.697231,
0.427,0.0214553,0.0251421,0.102897,-0.155515,0.0311068,-0.0695871,-0.0271253,0.314083,0.0186898,0.0118901,0.0995748,-0.164478,0.0127541,-0.0801278,-0.0408338,0.266281,-0.0426978,-0.00649422,0.0129331,-0.0291722,-0.0120261,-0.0310084,-0.0203282,0.270309,
0.428,0.0209961,0.0132909,0.122822,-0.177282,-0.00745807,-0.0685248,-0.0378293,-0.209046,0.0148925,0.00453709,0.116511,-0.187781,-0.0132147,-0.0760633,-0.056229,-0.243528,-0.0421012,-0.0146522,0.0187844,-0.0500984,-0.0367048,-0.0317751,-0.0358251,-0.20248,
0.429,0.018742,0.00304272,0.15239,-0.199239,-0.0264306,-0.0723662,-0.0417829,-0.422488,0.00862324,-0.000324638,0.143307,-0.208806,-0.019433,-0.0777446,-0.0615845,-0.4304,-0.043418,-0.0233534,0.0364699,-0.0711229,-0.0430012,-0.0383347,-0.0396103,-0.366837,
0.43,0.019906,0.000640858,0.185733,-0.212605,-0.0106383,-0.0711652,-0.0342053,-0.532918,0.00839453,0.00270798,0.175291,-0.221286,0.00130545,-0.0759784,-0.0510509,-0.517348,-0.0395527,-0.0202291,0.0579921,-0.083946,-0.0210972,-0.0427013,-0.0298186,-0.417355,
0.431,0.030367,0.00572973,0.207835,-0.222635,0.0115955,-0.065604,-0.0287912,-0.981429,0.0215613,0.0129269,0.198298,-0.231636,0.0217917,-0.0697934,-0.0397666,-0.94311,-0.0219453,-0.0144985,0.0737067,-0.0970733,-0.000397402,-0.0423057,-0.0168804,-0.821035,
0.432,0.047315,0.0221873,0.231348,-0.230343,0.0257241,-0.0605605,-0.0259878,-1.23744,0.0432707,0.0339642,0.224771,-0.239166,0.0358406,-0.0619762,-0.0304803,-1.16258,0.00375488,0.00755619,0.0907948,-0.108076,0.0145103,-0.0416369,-0.00894087,-1.00955,
0.433,0.0569266,0.0327057,0.22394,-0.231655,0.042654,-0.0467733,-0.018365,-0.786563,0.0564552,0.0475847,0.220639,-0.237728,0.0586376,-0.0435116,-0.0174084,-0.68184,0.0210924,0.0166855,0.0813467,-0.112212,0.0378863,-0.0296074,0.00557173,-0.510314,
0.434,0.0601091,0.000456336,0.1899,-0.230914,0.0561721,-0.0127994,0.0188559,-0.139787,0.0611123,0.0162353,0.190093,-0.232162,0.0782148,-0.006042,0.0241273,-0.0446803,0.0299524,-0.0130236,0.0429589,-0.113429,0.05803,0.0001,0.0451975,0.145884,
0.435,0.0633653,0.0542038,0.157968,-0.210621,0.0680334,0.017029,0.0309504,0.354925,0.0653496,0.0691221,0.162319,-0.207689,0.0877807,0.0233132,0.0396014,0.411167,0.0383326,0.0360485,0.0118848,-0.0972398,0.0685713,0.022549,0.0615291,0.614555,
0.436,0.0659198,0.160317,0.155017,-0.179964,0.0570893,0.0316919,0.0085286,0.540624,0.0702166,0.16957,0.163997,-0.176391,0.0647412,0.034771,0.0210257,0.556103,0.0477471,0.13814,0.00757472,-0.0759272,0.0459316,0.0261597,0.0406753,0.764528,
0.437,0.0628591,0.182346,0.165693,-0.146952,0.00886004,0.0345738,-0.0158109,0.366173,0.0706483,0.182772,0.178788,-0.145784,0.00313412,0.0349523,2.93e-05,0.350689,0.0525477,0.149066,0.0208473,-0.0560854,-0.0143729,0.019341,0.0197218,0.565318,
0.438,0.0556663,0.109004,0.178773,-0.106477,-0.0144027,0.0421534,-0.030959,-0.176014,0.0660008,0.103876,0.194964,-0.107968,-0.025307,0.0418418,-0.0153551,-0.220809,0.052787,0.0716844,0.0331502,-0.031019,-0.0425186,0.0188394,0.00169862,-0.0153887,
0.439,0.0456571,0.0213983,0.170388,-0.0761752,-0.0194917,0.0565424,-0.0394629,-0.744086,0.0555967,0.0154265,0.188007,-0.0790985,-0.0283826,0.0558821,-0.028407,-0.821903,0.0472085,-0.0170561,0.0263372,-0.0151312,-0.0442809,0.0261292,-0.0122833,-0.620089,
0.44,0.0332839,-0.0387823,0.167631,-0.0463646,-0.0159537,0.0717037,-0.0471149,-0.976501,0.0402954,-0.0457429,0.184774,-0.0501192,-0.0228938,0.0690012,-0.042109,-1.08419,0.0369341,-0.0772367,0.0213786,-0.000963463,-0.0384806,0.0326877,-0.0289142,-0.905845,
0.441,0.0189605,-0.0273279,0.19238,-0.0186267,0.0063267,0.0703795,-0.0744995,-1.27377,0.0229209,-0.0379481,0.206258,-0.0248729,-0.00370715,0.0643186,-0.07373,-1.39046,0.0249233,-0.0680194,0.0441742,0.00950688,-0.0179856,0.0218808,-0.0623003,-1.22643,
0.442,0.00306416,0.0294634,0.212226,0.0120626,0.0140924,0.0548464,-0.0987851,-1.34908,0.00566454,0.0151692,0.220128,0.00136367,-0.00168427,0.0469459,-0.0995893,-1.42783,0.0124425,-0.0144091,0.058296,0.0197002,-0.0154798,-0.000824167,-0.0913475,-1.29586,
0.443,-0.0105192,0.0738024,0.20495,0.0429129,0.011406,0.0604923,-0.0996149,-0.985525,-0.00816523,0.0613817,0.206765,0.0281429,-0.00482776,0.054086,-0.102323,-1.00055,0.00441835,0.0345923,0.0468911,0.0304538,-0.0173132,0.0011843,-0.0964392,-0.891917,
0.444,-0.0297931,0.0885847,0.188484,0.0594652,0.01036,0.0772403,-0.0716936,-0.457813,-0.0286367,0.0849732,0.186337,0.0439444,0.00202855,0.0738757,-0.0791248,-0.430463,-0.0119444,0.0587232,0.0284875,0.0298094,-0.00992253,0.0170112,-0.0766747,-0.35559,
0.445,-0.0481377,0.0345254,0.176947,0.0663835,0.00648139,0.09914,-0.0284278,-0.0240602,-0.0497073,0.0404678,0.17226,0.0541993,0.00892003,0.0982253,-0.0418561,0.00762513,-0.0271035,0.0178922,0.016281,0.0235122,-0.00167345,0.03754,-0.0419542,0.0565274,
0.446,-0.057726,-0.0252592,0.162625,0.0713103,0.0179051,0.116053,0.00644252,0.234302,-0.0621578,-0.0149689,0.155275,0.0640045,0.0263625,0.116263,-0.0100648,0.253607,-0.0364594,-0.0364604,0.00278356,0.0172758,0.016345,0.0531092,-0.0137038,0.275997,
0.447,-0.0625158,-0.0611156,0.144567,0.0780123,0.026822,0.120699,0.0380246,0.383167,-0.0680003,-0.0530146,0.135018,0.0742593,0.0342262,0.121865,0.0235812,0.400042,-0.0367835,-0.0706224,-0.0162145,0.0113629,0.0256657,0.0563454,0.0176106,0.400146,
0.448,-0.0709115,-0.0547694,0.134037,0.0854668,0.0200314,0.128166,0.0622418,0.291046,-0.075026,-0.0495006,0.124809,0.0838789,0.0250545,0.131448,0.0521592,0.315831,-0.0419664,-0.065344,-0.0218017,0.00604731,0.0170381,0.0649356,0.0427647,0.302721,
0.449,-0.109964,-0.0128085,0.122961,0.0963259,0.0210127,0.115285,0.0798873,0.249897,-0.111679,-0.00523719,0.117455,0.0978506,0.028578,0.121126,0.0724146,0.277119,-0.0740639,-0.017414,-0.028793,0.00516597,0.0220288,0.0537054,0.0612653,0.25176,
0.45,-0.116975,0.025467,0.111482,0.106465,0.0265492,0.0920432,0.105866,0.3812,-0.116614,0.0390763,0.112044,0.113291,0.0399704,0.0999235,0.098548,0.385417,-0.0784957,0.0294444,-0.0289916,0.00736842,0.0338044,0.032843,0.0843789,0.364281,
0.451,-0.0941663,0.0552678,0.111766,0.122961,0.0203669,0.0798847,0.101931,0.443761,-0.0941527,0.0716796,0.118163,0.13553,0.0361423,0.0881991,0.0952,0.407612,-0.0530758,0.0655909,-0.0233831,0.0169751,0.031376,0.0215455,0.0799273,0.388012,
0.452,-0.0763077,0.0470246,0.110108,0.146183,0.0119265,0.0646071,0.0764726,0.780836,-0.0778266,0.057322,0.119982,0.16135,0.022644,0.0716217,0.0749419,0.723296,-0.0375531,0.0545586,-0.016468,0.0318659,0.0182618,0.00636302,0.057402,0.726732,
0.453,-0.0734828,0.0181002,0.088341,0.170007,-0.000516947,0.0595089,0.0518022,1.34138,-0.0745706,0.0167352,0.0999968,0.183089,0.000700211,0.0653301,0.0590814,1.28848,-0.0331893,0.0176022,-0.0374095,0.0441088,-0.00244673,0.00162714,0.0411362,1.30818,
0.454,-0.0687451,0.00135519,0.0217763,0.193394,-0.00355048,0.0582497,0.0372192,1.42183,-0.0671171,-0.00895934,0.03552,0.201855,-0.0090489,0.0637272,0.0514685,1.3814,-0.0276943,-0.00429047,-0.097504,0.0548729,-0.0117503,0.00212825,0.0321986,1.44074,
0.455,-0.0616797,-0.0104207,0.0220424,0.216864,0.000841368,0.053916,0.0321529,1.29293,-0.058441,-0.0223426,0.0390685,0.221404,-0.00525012,0.059248,0.0478149,1.26529,-0.0198408,-0.0139062,-0.094796,0.0685232,-0.00687151,3.9e-05,0.0287449,1.35535,
0.456,-0.0604531,-0.0171038,0.0706733,0.238725,0.000255623,0.0483718,0.0275286,1.311,-0.0592003,-0.025583,0.0874585,0.241021,-0.00364015,0.0524661,0.0407623,1.28403,-0.0234957,-0.0130587,-0.0433956,0.083578,-0.00467728,-0.00421015,0.0214393,1.4247,
0.457,-0.055756,-0.00233443,0.140698,0.253992,-0.0308297,0.0467776,0.0204836,1.20009,-0.0585609,-0.00871793,0.152291,0.254018,-0.0352061,0.0480444,0.0320774,1.16426,-0.0252377,0.00779743,0.0211933,0.0945805,-0.0353255,-0.00568909,0.0134536,1.34444,
0.458,-0.0481001,0.0364595,0.186001,0.263374,-0.0730419,0.047878,0.0149505,0.979345,-0.0536141,0.0273894,0.190058,0.259493,-0.0812013,0.0457982,0.0273864,0.956897,-0.0238111,0.0481957,0.0605636,0.0993582,-0.080611,-0.00531477,0.00941744,1.19137,
0.459,-0.0393711,0.0375054,0.184752,0.264698,-0.074858,0.0392315,0.00793007,0.494102,-0.0443694,0.0245401,0.182894,0.256162,-0.0859897,0.0351156,0.0204615,0.51972,-0.0180883,0.0494708,0.0541461,0.0979478,-0.0846206,-0.0128465,0.003622,0.798179,
0.46,-0.0241205,-0.00887551,0.202154,0.263956,-0.0517487,0.0350019,0.00252059,-0.681203,-0.0270069,-0.0193686,0.196998,0.2531,-0.0614254,0.031149,0.0105503,-0.590495,-0.00457706,0.0100867,0.0687026,0.0981817,-0.0594324,-0.0142814,-0.00489924,-0.263446,
0.461,-0.0104672,-0.045414,0.195737,0.255693,-0.00239263,0.0310609,-0.00216304,-1.89237,-0.0129473,-0.0458808,0.186226,0.246821,-0.00579691,0.0283246,-0.00294696,-1.74138,0.00546598,-0.012305,0.0597068,0.0974196,-0.00307453,-0.0140481,-0.0168862,-1.37273,
0.462,0.00594069,-0.0582675,0.153206,0.239534,0.0599425,0.0259755,-0.00688843,-2.54384,0.00140838,-0.0490454,0.13856,0.23608,0.0628712,0.0237152,-0.0159865,-2.36669,0.0160872,-0.0107973,0.0121093,0.0937145,0.0660418,-0.0163429,-0.0282876,-1.96446,
